SUBJECT,TRIAL,TIMEBIN,PICTURE,PUPIL_SIZE_MEAN
3,23,1600,e,1538.68
3,23,1800,e,605.8
3,23,2000,e,1476.01
3,23,2200,e,1482.91
3,23,2400,e,1400.35
3,23,2600,e,1182.32
3,23,2800,e,578.61
3,23,3000,e,1387.85
3,23,3200,e,1360.11
3,23,3400,e,1335.53
3,23,3600,e,1371.14
3,23,3800,e,1398.65
4,23,-500,g,1081.29
4,23,0,g,993.39
4,23,200,g,991.23
4,23,400,g,948.37
4,23,600,g,915.3
4,23,800,g,992.55
4,23,1000,g,1125.79
4,23,1200,g,1146.44
4,23,1400,g,1097.51
4,23,1600,g,1111.56
4,23,1800,g,1144.41
4,23,2000,g,1123.18
4,23,2200,g,1103.96
4,23,2400,g,1098.62
4,23,2600,g,1055.56
4,23,2800,g,951.81
4,23,3000,g,878.93
4,23,3200,g,838.26
4,23,3400,g,842.02
4,23,3600,g,854.97
4,23,3800,g,862.83
5,23,-500,e,1204.48
5,23,0,e,1213.68
5,23,200,e,1165.55
5,23,400,e,908.85
5,23,600,e,742.24
5,23,800,e,1282.64
5,23,1000,e,1266.94
5,23,1200,e,1255.22
5,23,1400,e,1256.81
5,23,1600,e,1253.69
5,23,1800,e,1299.36
5,23,2000,e,1334.96
5,23,2200,e,1303.8
5,23,2400,e,1286.13
5,23,2600,e,1299.31
5,23,2800,e,1306.58
5,23,3000,e,1316.39
5,23,3200,e,1293.55
5,23,3400,e,1248.56
5,23,3600,e,1210.92
5,23,3800,e,1198.68
6,23,-500,e,2158.99
6,23,0,e,1967.88
6,23,200,e,2179.38
6,23,400,e,2165
6,23,600,e,1699.9
6,23,800,e,320.11
6,23,1000,e,2494.98
6,23,1200,e,2495.33
6,23,1400,e,2276.83
6,23,1600,e,2398.41
6,23,1800,e,1688.19
6,23,2000,e,872.4
6,23,2200,e,2695.28
6,23,2400,e,2433.84
6,23,2600,e,2224.72
6,23,2800,e,2235.5
6,23,3000,e,2245.66
6,23,3200,e,2369.05
6,23,3400,e,779.71
6,23,3600,e,1165.94
6,23,3800,e,2319.99
8,23,-500,d,1858.14
8,23,0,d,1737.12
8,23,200,d,1769.74
8,23,400,d,1718.78
8,23,600,d,1688.46
8,23,800,d,1705.29
8,23,1000,d,1780.28
8,23,1200,d,1882.69
8,23,1400,d,1922.31
8,23,1600,d,1945.96
8,23,1800,d,1947.74
8,23,2000,d,1878.76
8,23,2200,d,1803.38
8,23,2400,d,1759.35
8,23,2600,d,1724.41
8,23,2800,d,1712.85
8,23,3000,d,1735.12
8,23,3200,d,374.77
8,23,3400,d,1961.58
8,23,3600,d,1969.92
8,23,3800,d,1811.16
9,23,-500,e,1174.99
9,23,0,e,1398.95
9,23,200,e,782.2
9,23,400,e,1637.87
9,23,600,e,1591.69
9,23,800,e,1499.01
9,23,1000,e,1500.5
9,23,1200,e,1485.05
9,23,1400,e,1503.38
9,23,1600,e,1534.2
9,23,1800,e,1463.85
9,23,2000,e,1156.77
9,23,2200,e,747.67
9,23,2400,e,1275.44
9,23,2600,e,1307.49
9,23,2800,e,1331.08
9,23,3000,e,1362.24
9,23,3200,e,1399.48
9,23,3400,e,1465.41
9,23,3600,e,1548.28
9,23,3800,e,1595.67
10,23,-500,d,1525.56
10,23,0,d,1350.24
10,23,200,d,1498.41
10,23,400,d,1528.42
10,23,600,d,1545.71
10,23,800,d,125.15
10,23,1000,d,658.11
10,23,1200,d,1742.86
10,23,1400,d,1683.03
10,23,1600,d,1638.56
10,23,1800,d,1701.14
10,23,2000,d,1733.53
10,23,2200,d,1718.8
10,23,2400,d,1738.14
10,23,2600,d,1494.31
10,23,2800,d,0
10,23,3000,d,0
10,23,3200,d,943.18
10,23,3400,d,1827.09
10,23,3600,d,1794.19
10,23,3800,d,1802.18
11,23,-500,g,1125.49
11,23,0,g,1140.86
11,23,200,g,1154.42
11,23,400,g,1138.6
11,23,600,g,1102.27
11,23,800,g,1085.33
11,23,1000,g,1087.32
11,23,1200,g,1116.1
11,23,1400,g,1135.71
11,23,1600,g,1139.81
11,23,1800,g,1152.28
11,23,2000,g,1160.03
11,23,2200,g,1176.79
11,23,2400,g,1194.39
11,23,2600,g,1214.88
11,23,2800,g,1227.31
11,23,3000,g,1206.35
11,23,3200,g,1188.79
11,23,3400,g,1173.97
11,23,3600,g,1130.13
11,23,3800,g,1087.57
12,23,-500,d,1962.33
12,23,0,d,2424.89
12,23,200,d,2630.67
12,23,400,d,2530.48
12,23,600,d,2461.26
12,23,800,d,2431.78
12,23,1000,d,2493.25
12,23,1200,d,2545.1
12,23,1400,d,2519.12
12,23,1600,d,2446.42
12,23,1800,d,2417.28
12,23,2000,d,2472.84
12,23,2200,d,2577.41
12,23,2400,d,2591.05
12,23,2600,d,2450.95
12,23,2800,d,2363.17
12,23,3000,d,2321.12
12,23,3200,d,2304.96
12,23,3400,d,2267.41
12,23,3600,d,2199.91
12,23,3800,d,2186.42
13,23,-500,g,1332.97
13,23,0,g,2204.06
13,23,200,g,2419.6
13,23,400,g,2405.25
13,23,600,g,2336.99
13,23,800,g,2227.67
13,23,1000,g,2121.33
13,23,1200,g,2020.39
13,23,1400,g,1942.75
13,23,1600,g,1963.07
13,23,1800,g,2045.58
13,23,2000,g,2096.65
13,23,2200,g,2156.02
13,23,2400,g,2194.85
13,23,2600,g,2269.47
13,23,2800,g,2277.41
13,23,3000,g,2212.15
13,23,3200,g,2171.98
13,23,3400,g,2191.71
13,23,3600,g,2255.56
13,23,3800,g,2371.42
15,23,-500,g,1018.59
15,23,0,g,1000.26
15,23,200,g,864.61
15,23,400,g,946.42
15,23,600,g,970.89
15,23,800,g,1040.44
15,23,1000,g,1072.91
15,23,1200,g,1127.33
15,23,1400,g,1214.51
15,23,1600,g,1242.61
15,23,1800,g,1260.21
15,23,2000,g,1160.27
15,23,2200,g,1092.62
15,23,2400,g,1076.35
15,23,2600,g,994.15
15,23,2800,g,939.92
15,23,3000,g,894.8
15,23,3200,g,858.61
15,23,3400,g,799.86
15,23,3600,g,795.29
15,23,3800,g,870.57
1,24,-500,a,777.66
1,24,0,a,1037.94
1,24,200,a,915.92
1,24,400,a,934.92
1,24,600,a,982.06
1,24,800,a,1007.13
1,24,1000,a,1041.1
1,24,1200,a,1080.51
1,24,1400,a,1075.62
1,24,1600,a,1049.98
1,24,1800,a,1086.52
1,24,2000,a,1137.75
1,24,2200,a,1133.12
1,24,2400,a,1050.02
1,24,2600,a,1062.85
1,24,2800,a,1110.94
1,24,3000,a,1131.15
1,24,3200,a,1164.23
1,24,3400,a,1200.19
1,24,3600,a,372.8
1,24,3800,a,1159.3
2,24,-500,a,1263.15
2,24,0,a,1569.1
2,24,200,a,1427.66
2,24,400,a,1391.58
2,24,600,a,1454.91
2,24,800,a,1499.16
2,24,1000,a,1521.51
2,24,1200,a,1556.39
2,24,1400,a,1626.81
2,24,1600,a,1697.57
2,24,1800,a,1713.4
2,24,2000,a,1674.7
2,24,2200,a,1622.51
2,24,2400,a,1611.7
2,24,2600,a,1565.3
2,24,2800,a,1551.91
2,24,3000,a,1627.39
2,24,3200,a,1669.03
2,24,3400,a,1672.59
2,24,3600,a,1646.06
2,24,3800,a,1591.79
3,24,-500,a,1188.47
3,24,0,a,1420.55
3,24,200,a,1491.97
3,24,400,a,1489.44
3,24,600,a,1522.32
3,24,800,a,1561.39
3,24,1000,a,1571.59
3,24,1200,a,1579.51
3,24,1400,a,1616.74
3,24,1600,a,1613.56
3,24,1800,a,813.91
3,24,2000,a,1384.71
3,24,2200,a,1502.04
3,24,2400,a,382.61
3,24,2600,a,1547.51
3,24,2800,a,1538.74
3,24,3000,a,1416.79
3,24,3200,a,1422.41
3,24,3400,a,1460.36
3,24,3600,a,1496.7
3,24,3800,a,1526.69
4,24,-500,c,1060.86
4,24,0,c,816.77
4,24,200,c,1189.57
4,24,400,c,1099.64
4,24,600,c,1072.19
4,24,800,c,1099.58
4,24,1000,c,1100.1
4,24,1200,c,1070.54
4,24,1400,c,974.75
4,24,1600,c,883.65
4,24,1800,c,846.84
4,24,2000,c,809.36
4,24,2200,c,760.24
4,24,2400,c,678.83
4,24,2600,c,622.59
4,24,2800,c,597.2
4,24,3000,c,573.49
4,24,3200,c,547.01
4,24,3400,c,525.86
4,24,3600,c,504.99
4,24,3800,c,517.36
5,24,-500,a,1382.99
